12.98541000,77.64398000
12.98558000,77.64442000
12.98570000,77.64478000
12.98596000,77.64543000
12.98596000,77.64543000
12.98621000,77.64603000
12.98621000,77.64603000
12.98653000,77.64680000
12.98653000,77.64680000
12.98702000,77.64798000
12.98714000,77.64826000
12.98739000,77.64884000
12.98764000,77.64940000
12.98771000,77.64954000
12.98771000,77.64954000
12.98771000,77.64954000
12.98771000,77.64954000
12.98842000,77.65104000
12.98870000,77.65163000
12.98870000,77.65163000
12.98870000,77.65163000
12.98930000,77.65296000
12.98948000,77.65333000
12.98961000,77.65365000
12.98961000,77.65365000
12.99012000,77.65471000
12.99021000,77.65490000
12.99021000,77.65490000
12.99068000,77.65594000
12.99068000,77.65594000
12.99068000,77.65594000
12.99122000,77.65703000
12.99156000,77.65774000
12.99156000,77.65774000
12.99180000,77.65823000
12.99180000,77.65823000
12.99180000,77.65823000
12.99254000,77.65971000
12.99254000,77.65971000
12.99294000,77.66052000
12.99294000,77.66052000
12.99331000,77.66125000
12.99331000,77.66125000
12.99373000,77.66217000
12.99373000,77.66217000
12.99399000,77.66281000
12.99421420,77.66328850
12.99433000,77.66354000
12.99464000,77.66417000
12.99472000,77.66437000
12.99484000,77.66472000
12.99516000,77.66538000
12.99537000,77.66583000
12.99573000,77.66646000
12.99585000,77.66675000
12.99585000,77.66675000
12.99624000,77.66764000
12.99624000,77.66764000
12.99661000,77.66852000
12.99683000,77.66903000
12.99701890,77.66946620
12.99725000,77.66969000
12.99745000,77.67014000
12.99765000,77.67056000
12.99778000,77.67084000
12.99811000,77.67155000
12.99811000,77.67155000
12.99839000,77.67212000
12.99839000,77.67212000
12.99839000,77.67212000
12.99839000,77.67212000
12.99914000,77.67368000
12.99955000,77.67446000
12.99955000,77.67446000
12.99981000,77.67502000
13.00003000,77.67555000
13.00030000,77.67613000
13.00035000,77.67662000
13.00037000,77.67713000
13.00035000,77.67750000
13.00034000,77.67787000
13.00036000,77.67857000
13.00040000,77.67892000
13.00039980,77.67928610
13.00053000,77.67993000
13.00053000,77.68034000
13.00049000,77.68076000
13.00044000,77.68121000
13.00043000,77.68155000
13.00040000,77.68225000
13.00040000,77.68245000
13.00040000,77.68245000
13.00039000,77.68356000
13.00037000,77.68424000
13.00035000,77.68473000
13.00035000,77.68473000
13.00031000,77.68523000
13.00027000,77.68591000
13.00013000,77.68661000
13.00001000,77.68684000
12.99977000,77.68722000
12.99955000,77.68753000
12.99922000,77.68791000
12.99862000,77.68847000
12.99835000,77.68873000
12.99813000,77.68905000
12.99796000,77.68943000
12.99787000,77.68957000
12.99747000,77.69036000
12.99732000,77.69070000
12.99720000,77.69095000
12.99702000,77.69138000
12.99688000,77.69188000
12.99666000,77.69268000
12.99652000,77.69293000
12.99642000,77.69324000
12.99622000,77.69377000
12.99608000,77.69410000
12.99585000,77.69459000
12.99564000,77.69511000
12.99551000,77.69551000
12.99545000,77.69583000
12.99540000,77.69614000
12.99526000,77.69715000
12.99526000,77.69715000
12.99512000,77.69779000
12.99502000,77.69820000
12.99479000,77.69886000
12.99463000,77.69931000
12.99450000,77.69979000
12.99450000,77.69979000
12.99436000,77.70035000
12.99412000,77.70124000
12.99401000,77.70168000
12.99388000,77.70204000
12.99380000,77.70235000
12.99372000,77.70265000
12.99358000,77.70336000
12.99344000,77.70390000
12.99341000,77.70398000
12.99327000,77.70445000
12.99313000,77.70495000
12.99302000,77.70588000
12.99302000,77.70588000
12.99300000,77.70641000
12.99298000,77.70692000
12.99296000,77.70729000
12.99296000,77.70763000
12.99294000,77.70858000
12.99294000,77.70895000
12.99293000,77.70931000
12.99292000,77.70967000
12.99288000,77.71044000
12.99284000,77.71077000
12.99279000,77.71107000
12.99279000,77.71107000
12.99279000,77.71107000
12.99252000,77.71213000
12.99217000,77.71314000
12.99204000,77.71348000
12.99198000,77.71365000
12.99184000,77.71421000
12.99199000,77.71507000
12.99199000,77.71507000
12.99215000,77.71569000
12.99225000,77.71602000
12.99225480,77.71601760
12.99198000,77.71565000
12.99170000,77.71538000
12.99105180,77.71466620
12.99067000,77.71434000
12.99029350,77.71389730
12.99010000,77.71365000
12.98990000,77.71333000
12.98951900,77.71267910

